date,A,AAL,AAP,AAPL,ABBV,ABC,ABMD,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMT,AMZN,ANET,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATO,ATVI,AVB,AVGO,AVY,AWK,AXP,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BHF,BHGE,BIIB,BK,BKNG,BLK,BLL,BMY,BR,BSX,BWA,BXP,C,CAG,CAH,CAT,CB,CBOE,CBRE,CBS,CCI,CCL,CDNS,CE,CELG,CERN,CF,CFG,CHD,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COO,COP,COST,COTY,CPB,CPRI,CPRT,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,ES,ESS,ETFC,ETN,ETR,EVRG,EW,EXC,EXPD,EXPE,EXR,F,FANG,FAST,FB,FBHS,FCX,FDX
2016-02-10,34.8218,36.0472,137.832,89.5174,47.0429,80.9173,72.38,34.8904,88.9058,75.53,45.6689,30.2556,75.5901,178.1797,43.72,41.9747,56.5777,8.4514,26.8719,270.0239,48.9389,32.8085,61.7346,35.0077,47.96,48.0735,60.13,63.1843,59.5588,53.4863,138.82,15.3401,1.84,44.6875,119.1036,132.3073,80.6903,490.48,53.57,83.94,116.0627,89.7681,31.0162,33.1387,36.4543,120.7149,48.3525,,66.4718,16.4047,65.65100000000001,29.5722,149.4631,111.5337,59.3301,62.7392,49.7704,697.17,107.8398,11.4019,35.7369,28.6119,24.8207,130.2553,27.8563,,,252.2,31.7345,1032.77,277.2808,31.7925,56.4184,50.7878,16.92,29.0507,103.1855,35.5381,29.1383,71.8512,57.0031,104.7742,59.6501,24.01,41.293,72.7087,39.6575,20.44,53.382,103.16,54.55,25.0004,17.6496,42.0944,64.0711,161.08,129.3988,56.4527,61.4131,118.2728,30.3347,26.3978,82.9806,448.81,88.0015,36.0993,27.45,16.2905,58.3339,19.3188,132.183,30.1565,137.5982,25.21,53.1131,50.16,17.14,58.76,20.3845,22.8458,80.4093,18.1469,52.4178,49.4367,86.4007,72.8892,85.97,62.1293,40.6725,72.4701,43.2812,66.9349,58.5752,23.5823,63.348,84.8494,24.745,24.28,39.71,70.0509,75.15,42.9643,17.0136,52.6383,77.8393,68.6208,63.66,20.9838,,,58.98,22.32,102.5329,65.2999,91.1251,57.6779,85.07700000000001,54.3344,41.6715,64.3977,256.7979,55.6087,49.8722,180.1353,20.5668,48.4253,62.4597,,79.0,28.237,43.2052,91.7322,71.3472,9.5173,67.1236,38.8263,101.0,44.299,4.9119,124.1167
2016-02-11,34.3167,35.4355,137.6728,88.9761,46.56100000000001,79.9248,72.77,34.0746,88.1697,74.94,45.556999999999995,29.1054,75.0103,176.5652,43.26,41.2207,55.1475,7.9814,26.1752,264.9857,47.1381,32.3117,62.3684,34.8419,49.14,48.0735,58.79,63.2788,58.9347,55.3294,135.36,15.0043,1.86,44.1096,115.9633,130.1453,78.6411,503.82,54.37,83.5,114.639,89.6327,31.0933,32.2476,34.7871,117.7167,47.662,,65.3769,15.9478,65.6603,29.9351,146.7651,108.8295,58.6148,62.1747,48.6473,712.75,100.4997,10.6215,34.7396,27.7061,24.4843,129.4803,26.9979,,,245.11,30.9591,1055.24,273.2408,31.2177,54.9774,50.6645,16.58,28.8976,100.3922,33.2297,29.1528,70.8408,56.3334,103.9768,60.0261,23.53,41.9575,72.4244,39.4565,20.15,52.5998,99.59,53.95,26.0874,16.9758,41.4037,64.2578,159.53,127.8999,55.7252,60.1346,117.4129,29.3599,26.5066,81.8715,461.39,87.0149,35.9072,26.86,15.7528,56.7397,19.4361,134.1614,29.9591,136.2971,24.9488,52.5993,49.14,17.15,59.24,22.3496,22.1641,79.2893,20.1395,51.2283,49.5161,87.10600000000001,72.8453,84.9,61.1747,40.1367,71.5339,40.8982,66.051,57.802,22.3873,62.1436,86.2437,24.33,23.81,41.55,69.2869,73.43,43.1451,16.6845,52.227,76.2878,67.4613,62.57,20.6151,,,58.19,22.08,99.7236,64.1966,90.0935,56.6244,83.4133,54.1399,41.361999999999995,64.1726,258.4044,54.7952,48.9282,175.9887,20.1096,47.8843,61.6728,,79.04,27.5021,42.8409,100.50200000000001,72.2584,9.3746,67.6918,38.5875,101.91,43.596000000000004,4.8231,120.9856
2016-02-12,35.1812,36.727,140.0203,89.2515,46.9179,80.9268,73.03,34.8154,89.3682,76.67,46.3032,29.8599,76.4411,178.7178,44.92,41.1116,54.5089,8.1321,26.9802,270.7091,49.4521,32.5646,62.5176,35.4592,50.76,49.3116,58.78,64.6968,60.4383,56.0705,141.11,15.4072,1.83,44.6973,122.4801,133.1445,80.5305,507.08,56.24,84.06,116.1391,90.7061,31.7051,34.2643,36.8638,120.6224,48.1774,,65.5593,16.730999999999998,65.2306,27.5811,149.3632,113.8354,60.2148,61.2338,50.1226,729.62,100.6758,11.3733,35.4464,28.8956,25.5662,133.7667,27.7447,,,247.22,31.9898,1058.01,284.9335,31.7487,55.6055,51.5658,16.64,30.3812,100.7912,35.6616,30.1231,72.4299,57.9296,107.23200000000001,60.1225,24.34,41.5819,73.8638,40.2513,20.28,54.0135,102.45,54.9,26.9498,17.6776,42.3406,65.4995,167.75,130.1981,56.8856,61.3105,117.9307,31.1582,26.8566,83.5489,480.57,88.6227,35.8341,26.915,16.0384,58.9942,19.3188,133.472,30.9177,138.1559,24.697,53.4342,49.57,17.445,59.68,22.739,22.9026,80.1486,21.1136,52.9585,51.0481,88.9526,74.9871,87.15,60.93600000000001,40.5374,73.2752,42.0992,67.6939,58.3678,23.3318,63.1324,87.0458,25.0,24.44,43.31,71.2285,75.23,44.6072,17.0491,53.6254,75.9612,66.9694,62.56,21.041999999999998,,,59.25,22.49,102.9383,63.513999999999996,93.9691,56.0886,84.9231,56.1965,41.8991,66.2673,267.6395,55.2368,48.5741,178.9911,21.0241,48.8762,61.5854,,81.04,27.6382,43.8091,99.4131,72.7141,9.6935,68.9181,39.5335,102.01,45.1272,5.4544,125.0502
2016-02-16,36.0165,37.4942,145.2224,91.7679,47.7478,80.9268,78.36,35.6218,91.4538,78.88,48.5698,30.9365,78.3489,183.4536,44.89,41.4115,54.9496,8.3184,27.3662,274.5408,48.575,33.0795,62.6854,35.929,52.55,50.2137,61.87,65.7934,61.0624,57.0456,142.39,16.0404,1.83,45.0402,124.6458,135.3802,81.2637,521.1,59.15,84.05,119.2731,91.0446,32.2736,35.146,38.1118,121.5478,49.3347,,67.5211,17.6666,65.7911,28.8562,150.2262,118.1209,61.0147,61.2997,50.6175,757.69,104.3551,11.6589,36.221,29.8106,26.8209,135.9768,29.0582,,,256.52,32.6707,1110.68,292.0568,32.2797,57.4344,52.2584,17.16,31.013,102.3503,36.9441,30.2462,73.275,59.8193,108.5078,59.8815,24.32,43.2575,74.6368,41.1284,20.61,55.3141,104.49,55.46,27.9739,18.1175,42.8473,66.4797,168.93,134.0751,57.1987,61.4131,118.46700000000001,32.417,27.1877,83.1456,492.94,90.5686,35.8249,27.575,16.1544,60.5695,18.8395,137.7785,30.7861,138.5834,25.182,54.5352,50.76,17.765,59.72,23.4001,23.4423,81.0852,21.3424,54.0792,52.1276,89.9548,75.3871,88.14,61.1216,42.0367,74.7169,43.1867,70.1726,59.6124,23.8811,64.2995,88.7266,25.56,25.03,44.15,72.2712,78.55,45.4361,17.5916,54.4206,76.7052,67.0133,62.64,20.6248,,,59.36,22.95,104.8884,63.7385,95.60799999999999,56.6517,85.2212,57.7714,42.4454,66.4533,273.671,55.9264,48.8918,181.8196,21.7299,49.4353,61.8739,,84.45,28.1463,44.6527,102.5146,74.1346,9.9621,67.7616,40.1214,101.61,45.9843,6.2829,128.4633
2016-02-17,36.7838,38.2031,142.6462,93.1733,49.0863,82.7039,77.45,36.0531,93.4356,81.85,49.1855,30.7341,79.7984,188.2677,46.67,41.1661,54.9586,8.5312,27.8087,273.3344,49.1442,33.0431,64.5496,36.2883,53.42,50.6456,63.1,67.8447,61.488,57.3479,148.6,16.4433,1.9,45.0695,128.5637,138.9866,81.0193,534.1,59.86,86.18,121.8816,91.8665,33.242,37.5754,39.4865,122.6212,50.5892,,67.8313,18.5368,65.0531,28.8856,152.3974,122.2753,60.4218,60.8857,51.0268,754.18,107.8213,11.9539,36.9956,30.1217,27.3209,137.8808,29.4101,,,265.63,33.0111,1235.56,297.0812,32.6987,59.0416,52.5905,17.57,32.152,103.9093,37.7895,30.1955,74.3865,61.6998,109.671,59.573,25.84,44.8368,75.241,42.232,20.95,56.0398,105.31,52.81,28.476999999999997,18.3889,42.961999999999996,66.1343,171.91,135.7438,57.5118,62.5796,119.6691,32.0573,27.2918,84.4655,514.01,89.9828,35.6604,28.81,16.3686,61.4846,20.0426,139.2173,31.8668,140.2563,27.0194,55.8747,52.49,17.965,63.49,23.9616,23.5085,80.7183,21.9402,55.6521,54.9456,90.6507,78.4982,95.51,61.6696,43.47,76.2335,43.9148,71.3543,60.8854,23.8522,64.7307,91.2,26.71,26.01,46.07,71.7049,80.88,46.4611,17.8229,56.2487,76.4148,66.3194,64.09,19.7226,,,59.84,23.22,106.15299999999999,62.8404,98.1339,56.7879,86.6156,59.1518,43.4833,69.3213,273.0604,56.1279,48.6014,184.5108,22.1474,50.5084,62.0837,,86.62,28.2098,44.8636,107.8036,75.8767,10.2978,70.22399999999999,40.8011,105.2,47.6984,7.0621,129.4163
2016-02-18,36.1233,38.3973,142.5567,91.4071,48.6758,82.2674,79.51,35.9218,92.9731,80.53,48.5419,31.1942,79.4056,193.1796,47.75,42.0474,56.1729,8.6021,27.8511,268.2962,48.4444,33.1342,63.7853,36.5923,53.28,52.3348,62.88,68.3646,60.8071,57.1334,143.15,16.4721,1.91,44.9226,127.1855,137.3582,82.2507,525.0,58.15,85.57,122.3211,91.4507,33.2275,36.3935,36.1033,121.3812,50.667,,68.2146,17.6666,66.5568,28.3265,152.9424,118.8975,60.403,61.9207,51.5408,748.51,108.9612,11.6493,36.86,29.5178,27.9574,136.991,29.7535,,,259.05,32.6612,1251.95,293.4499,32.4112,58.4874,52.6759,17.21,31.2427,103.5845,36.9726,30.239,74.4049,60.6541,109.155,59.5634,25.25,44.0953,76.4316,41.6986,20.78,55.7477,103.52,52.15,30.8755,17.8835,42.7851,66.2463,171.94,135.5439,57.5394,62.7289,118.2543,32.3034,27.112,83.6864,515.93,89.6783,36.2821,27.96,16.5649,62.192,19.1231,139.4471,31.6695,138.1559,26.9447,55.9298,53.24,17.875,61.7,23.9344,23.4991,80.2162,22.3756,55.0623,54.4137,89.9084,77.0938,93.96,61.652,43.8095,75.2037,43.8675,69.7499,62.281000000000006,23.6883,64.4334,90.8848,25.62,25.27,43.17,71.8218,79.29,46.4611,17.983,56.2304,77.2496,66.9431,64.5,19.1114,,,58.35,23.53,104.9946,64.0439,97.2663,57.8505,87.7503,58.7905,44.0114,67.9901,272.7409,56.5385,49.4365,184.9318,21.8691,50.6798,64.2083,,86.24,28.5365,44.7965,104.4882,75.5372,10.2894,70.0346,40.9297,103.47,47.7755,7.0522,127.7049
2016-02-19,36.3662,38.6109,142.865,91.1982,48.4438,82.4098,81.32,36.1281,93.3789,80.87,48.5978,30.044,80.0135,199.9604,49.91,41.4296,55.6872,8.345,27.9264,266.1439,48.0805,32.9793,65.5563,36.3251,53.13,52.2868,63.29,68.6446,60.5234,57.2991,145.89,17.6329,1.91,45.1871,127.5202,138.1126,82.0815,534.9,65.0,87.59,121.5663,90.4934,33.1697,35.0147,34.4654,121.7143,50.667,,68.4062,17.1226,65.8802,29.6114,154.5321,120.3946,60.7889,61.883,52.0738,759.91,106.7277,11.5447,36.4533,29.6276,27.23,138.6366,29.2556,,,261.4,33.03,1283.74,291.8896,32.1823,58.9308,52.8941,17.16,30.9172,104.3084,37.0391,30.2969,74.2487,60.0119,108.5078,60.4792,25.06,43.4212,75.9341,42.6642,20.95,55.6063,102.61,51.46,29.6448,18.0052,42.7373,65.7982,173.57,133.8353,57.6223,62.9529,118.9386,32.4833,27.3201,85.5379,511.58,89.1155,36.0261,27.715,16.4578,62.0034,19.4753,140.7261,30.8895,138.2024,26.8981,55.9114,52.73,17.995,62.14,24.0431,23.2056,80.5059,21.9402,54.9542,54.9932,90.5579,76.8893,92.29,61.3956,44.0546,72.0862,43.6405,69.1734,62.5261,24.1027,64.4185,90.73200000000001,25.35,24.94,44.21,73.1881,79.44,45.6848,18.0719,55.9288,76.8685,65.4849,63.8,18.0928,,,59.57,23.81,104.0389,63.6487,97.3627,57.1149,88.1158,57.8085,43.7565,68.2348,281.2526,56.6547,49.6271,189.59099999999998,22.3561,50.5084,63.8061,,86.21,28.3459,44.7581,105.6549,77.0113,10.1551,71.859,41.0124,104.57,47.7466,6.8254,126.1782
2016-02-22,36.9392,39.6597,147.0824,91.9958,49.3272,83.2259,82.45,36.7188,94.7001,83.8,49.0735,31.093000000000004,80.79899999999999,206.3499,50.35,42.001999999999995,56.5327,8.682,28.1053,275.8631,48.6123,33.2345,65.7987,36.7858,54.48,52.6227,64.33,68.692,60.9395,59.5517,145.32,17.8344,2.01,45.1871,132.8853,136.6774,83.8863,559.5,65.4,88.52,126.2864,90.6771,33.6996,37.1533,36.4153,123.0006,51.056000000000004,,69.6197,19.3853,66.1245,30.9159,155.4042,122.2379,61.203,62.3535,52.9495,764.9,108.7944,11.9349,37.1892,30.1674,27.9392,139.3829,30.0539,,,265.83,33.5028,1288.42,293.8957,32.382,58.8384,53.2641,17.26,31.4628,106.4985,37.5425,30.3476,74.8274,61.7457,109.8398,60.0357,25.79,45.1354,77.0892,43.8966,21.25,57.6232,104.58,52.46,30.1299,18.5292,43.1006,65.4154,177.05,136.2534,58.092,63.0929,118.6427,33.6569,27.5046,84.3005,525.9,90.9054,36.2821,28.86,16.6363,63.9183,21.0697,142.3947,32.3743,139.4663,26.8701,55.7371,54.82,18.105,63.98,24.1155,23.9535,81.7224,22.131999999999998,55.6718,55.4774,90.4373,78.9515,94.97,62.527,46.0348,73.3969,44.7658,69.9228,62.8939,25.1532,65.2363,92.0308,26.19,25.71,46.46,73.3229,81.67,46.3104,18.4277,56.7971,77.4764,65.7397,64.85,19.6935,,,63.27,24.24,104.3478,64.2864,99.6476,58.3409,88.2023,59.7725,44.8672,70.6819,281.6848,57.4915,50.2353,191.7971,22.6643,52.0144,64.7066,,86.61,28.7542,44.8156,103.9924,76.8237,10.5412,73.47399999999999,41.6645,107.16,48.4014,7.8216,131.6528
2016-02-23,36.1039,39.213,146.7641,89.9162,49.1398,82.8937,82.07,35.9968,94.0395,83.07,48.0008,31.093000000000004,79.3495,202.0152,49.69,42.2655,56.4518,8.4957,27.95,276.7897,47.6419,32.9701,65.4072,36.4357,53.97,50.5401,62.94,69.0241,60.2681,59.5907,142.06,17.8537,1.97,44.6091,127.156,135.4814,82.7395,552.94,65.96,86.49,125.4264,90.9672,33.1986,35.5306,34.4166,121.4182,50.7157,,69.6197,18.5586,66.2091,30.1411,154.8592,119.9174,60.2242,62.7298,52.4545,764.28,108.3403,11.5732,37.1214,29.3714,28.1119,140.1292,29.9939,,,258.99,33.1529,1261.89,287.7754,32.1676,57.3328,53.6247,17.24,30.7449,106.118,36.3076,30.3549,74.5886,60.3422,108.5359,60.7973,25.8,45.222,76.7249,44.2369,21.1,55.2953,102.04,50.65,28.8633,18.1268,43.4591,64.9113,174.39,137.7322,57.7789,62.7102,119.14200000000001,32.1425,27.2161,84.2364,525.06,89.9828,36.5107,28.57,16.5828,61.9939,18.8395,140.9459,30.9365,139.7452,26.7955,55.8747,54.77,17.985,62.9,23.6537,23.0825,81.0659,21.5859,54.8165,54.5804,89.7784,75.476,90.87,62.6508,46.1574,72.2173,43.9337,71.2006,62.3658,25.3556,64.9166,91.0854,25.19,24.69,46.06,72.8106,81.69,45.504,18.2498,57.4552,77.8121,65.7133,64.28,18.345,,,61.52,23.62,96.67299999999999,64.7085,99.4355,59.0129,88.2023,58.2902,44.1207,66.5805,274.385,57.1894,50.6892,191.4675,22.5351,50.9954,64.252,,86.87,28.3005,43.3202,101.2701,76.7433,10.4237,69.7754,40.9113,105.46,49.2393,7.141,130.1164
2016-02-24,36.405,39.4849,149.6189,91.2551,48.9792,82.6375,80.89,36.7563,93.9451,83.42,48.725,31.1482,79.7329,206.2227,49.18,43.1377,56.6766,8.8948,28.0724,274.7821,47.5113,32.8516,65.8173,36.5278,54.78,51.1639,63.32,69.8402,60.4761,61.0729,141.97,18.0273,2.02,44.4524,126.9198,135.3434,83.6889,554.04,67.43,86.54,124.9296,91.5377,33.7141,36.2059,35.3039,121.7328,50.9879,,69.6197,19.059,66.7824,31.1023,154.1869,121.9572,60.9677,62.7487,52.0072,777.83,107.1262,11.5447,37.7314,29.2799,28.612,141.0955,29.8393,,,257.22,32.8787,1264.21,286.0294,32.5915,57.4806,52.8656,17.33,31.0225,105.5333,36.1841,30.3983,75.4521,60.4339,108.9862,61.6166,25.27,45.7228,76.6804,44.1725,21.3,55.8136,102.08,51.79,28.5219,17.7806,43.7937,65.5648,175.79,137.1327,57.9446,61.888999999999996,120.4273,32.0763,27.6229,84.603,514.86,88.6911,36.7576,28.635,16.8327,61.7015,19.2796,141.3256,30.9741,143.0074,27.4297,55.5353,55.44,18.385,62.52,23.8348,23.1866,81.3073,22.1468,55.2393,55.2313,89.8991,75.796,91.54,62.9513,46.148,73.9586,44.1701,72.1325,62.2998,25.5194,64.8274,91.1331,25.2,24.82,46.42,72.3611,81.65,45.0518,18.0452,57.8756,78.0843,65.8363,64.14,18.8301,,,63.2,23.96,98.5941,64.2774,100.6888,61.6012,88.4908,59.1611,44.0296,68.0488,277.1565,56.74,51.0432,189.8657,22.4357,51.2208,64.217,,87.79,28.8087,43.5886,101.5034,73.4109,10.1383,71.5001,40.8746,106.88,49.3359,7.1016,129.8053
2016-02-25,36.5507,40.1647,149.2807,91.8819,50.1481,83.131,82.0,37.1595,95.2286,86.68,49.8347,31.8567,80.3501,208.0231,49.42,43.7282,57.4682,8.8416,28.4019,286.0166,47.9312,33.3803,68.0328,36.8595,54.96,53.2081,64.46,71.0833,61.2271,62.2138,140.54,18.2202,2.03,45.4418,128.2684,135.0122,84.0555,555.15,67.66,84.22,126.3437,92.1663,34.3115,35.4461,36.6981,123.0654,51.27,,71.6271,19.2983,67.3087,31.7006,156.8941,123.9502,62.3418,64.0283,52.7211,785.15,108.2661,11.7255,38.5737,29.7282,29.311999999999998,142.2437,30.671999999999997,,,262.35,33.4082,1263.41,291.2674,32.5574,58.2196,53.7195,17.32,31.2044,106.8882,36.6876,30.7604,75.9389,60.9751,111.0593,60.88399999999999,25.71,45.8769,77.0714,44.614,21.61,56.5016,102.35,51.36,29.7885,17.949,44.0757,65.4995,183.04,140.2103,58.708999999999996,62.9155,121.5461,32.4265,27.6843,85.4188,505.33,90.1396,37.1142,28.755,17.0826,62.6542,18.9862,144.8428,31.068,143.7974,27.4857,57.4528,56.47,19.045,69.42,24.0883,23.2343,81.8576,22.441999999999997,56.2715,56.8427,91.3096,75.8226,88.78,63.4905,46.3932,74.5203,44.5956,73.2758,62.9127,26.2326,65.6154,91.3432,24.88,24.57,46.51,73.5746,82.3,45.9474,18.5522,58.2595,78.91,67.1451,65.33,18.9756,,,64.68,24.18,100.0905,65.0677,102.7037,62.4731,89.417,59.791000000000004,44.2754,67.0504,288.8812,57.724,51.4336,193.1427,23.0917,51.6537,64.9164,,89.56,29.0174,44.0104,102.2132,75.5283,10.3985,71.3406,41.3982,108.07,49.2006,7.0227,132.2265
2016-02-26,36.5119,39.6889,149.2508,92.0243,49.9697,83.074,80.65,37.0564,95.4268,86.6,50.258,32.0132,80.107,208.1111,51.19,42.2382,55.2914,8.7529,28.3266,287.6864,47.6699,33.2436,68.2863,36.9055,55.24,54.2831,65.4,70.7606,61.1415,62.2918,140.16,18.3263,2.07,45.7161,134.795,135.7942,84.6101,555.23,69.02,84.06,126.6017,92.6015,34.7113,37.0219,37.0686,123.6669,51.4839,,71.8461,19.2983,65.9272,31.2788,155.7222,124.54899999999999,62.5394,60.9798,52.7115,781.64,109.508,12.0871,38.1768,30.4694,29.503,143.1717,31.0326,,,264.49,34.1553,1254.27,291.546,32.7087,57.4991,53.6721,17.21,31.7522,105.7004,37.5235,30.4707,76.2696,61.3421,110.2338,60.6912,26.2,46.5124,76.2273,44.4576,21.63,57.5384,103.37,52.01,31.3965,18.4731,43.8319,65.6768,181.21,141.1396,58.5433,61.8517,118.1896,33.089,27.3911,85.4004,506.01,90.1027,36.1175,28.84,16.5382,63.39,19.9937,144.6929,32.0642,139.1132,26.9634,56.8656,56.58,19.255,69.72,23.9163,23.1866,81.9349,22.2649,56.0749,56.7871,90.6229,74.9782,91.93,61.8906,45.1296,74.3986,44.5862,73.0356,63.3842,26.1844,66.2176,91.0185,25.08,24.58,46.7,70.9678,81.63,46.38,18.4988,58.2595,76.4784,65.0281,66.46,19.6838,,,64.45,24.18,102.6004,63.1817,102.5494,61.0836,88.5583,60.3654,44.9583,66.0716,288.2048,57.7627,49.7179,192.209,24.0957,51.6447,62.7219,,87.93,28.7905,44.1734,102.5243,74.2507,10.4656,72.3774,41.5359,107.92,49.4325,7.3284,133.5879
2016-02-29,36.2788,39.8151,147.6494,91.8154,48.7293,82.20100000000001,80.01,36.325,94.6152,85.15,49.8347,32.1696,79.1999,205.6062,51.74,42.6562,55.5433,8.6908,28.0206,280.0037,46.8395,33.3712,66.7467,36.7121,53.97,53.9567,66.03,70.1249,60.324,61.4337,140.8,18.2009,2.14,45.4614,136.5276,130.8997,86.6688,552.52,68.54,83.02,124.8723,92.147,33.9068,35.9058,37.0003,122.5842,51.6103,,72.2293,19.4289,65.2317,31.0631,155.922,125.3537,61.6308,60.9892,52.9019,774.57,109.5266,11.9158,38.2542,29.4263,29.4484,141.0764,30.775,,,259.42,33.465,1265.21,289.7257,32.328,57.2035,53.2546,16.98,31.4062,105.9231,36.9061,30.4562,75.0479,62.1035,108.3764,60.2478,25.41,46.5895,76.8581,44.1082,21.55,56.8692,100.83,51.06,32.753,17.9958,43.3826,65.1914,179.56,139.5009,58.1473,61.2545,116.8951,31.9721,27.3059,83.8147,509.16,90.0197,36.1724,28.48,16.6274,62.0034,19.6905,142.8444,31.7916,139.4385,26.5624,56.6546,56.65,18.875,67.75,23.708000000000002,23.0245,81.0948,22.5748,56.0159,56.0807,90.1682,74.1693,90.24,61.8022,45.4879,75.0633,43.8959,71.3351,62.7336,25.7507,66.3663,91.2191,25.0,24.65,47.13,71.0757,80.25,46.1295,18.3921,58.3875,76.3241,65.2477,65.97,19.092,,,64.24,23.8,98.9996,62.8763,101.113,61.9009,88.1145,59.4297,44.4575,63.37,285.3112,57.7162,49.695,191.5682,23.3204,51.1397,63.1329,,87.0,28.5728,43.8858,101.2215,73.3931,10.4992,71.0316,41.6002,106.92,48.5147,7.5257,133.1017
2016-03-01,37.4832,40.6211,152.5333,95.4618,50.2731,82.9697,83.99,36.8782,97.6256,88.37,51.4429,32.6481,81.145,208.9135,54.31,42.638000000000005,55.5253,8.9746,28.7503,285.6016,48.4071,34.5197,68.8495,37.4122,55.53,56.2985,67.86,73.1329,61.6073,63.2182,150.83,18.6832,2.18,46.9307,141.93200000000002,136.52100000000002,89.0188,579.04,69.24,86.05,125.9328,92.7852,35.1642,36.2247,39.1063,124.3609,53.3511,,74.1728,19.8205,65.1001,31.5927,161.3635,129.5269,63.2114,61.4408,54.0631,790.56,111.1762,12.5535,38.7093,30.6066,30.0394,143.631,31.6936,,,270.9,34.7983,1295.92,299.5795,33.1431,59.3187,54.6019,17.22,32.8285,109.5609,39.205,30.7821,76.1318,63.3786,110.4214,61.0286,26.7,48.3903,77.9599,45.0278,21.97,57.8211,105.0,51.48,32.5644,18.9691,43.4878,66.0409,184.33,138.4217,59.0037,62.8316,116.0167,33.231,28.0107,84.8413,509.97,92.5015,36.0627,29.24,16.6631,64.1352,20.5317,145.3424,32.3837,139.8939,26.525,56.0674,57.29,19.695,70.02,24.2966,23.5014,82.9969,22.9659,57.2251,59.5971,91.2168,76.5604,91.24,61.8287,46.1103,75.8778,44.9833,72.584,64.5723,26.6662,67.3551,93.2532,26.43,25.77,48.74,73.4667,82.03,47.2604,18.9168,58.7257,76.061,64.4308,68.21,18.6458,,,65.48,24.25,102.195,62.6698,102.9891,60.7385,89.1469,61.5883,45.4954,63.644,289.7362,59.5652,49.631,198.2596,24.7319,52.3571,63.1241,,87.87,28.8268,44.3747,105.1883,75.2603,10.985999999999999,72.2678,42.8954,109.82,49.6353,7.6539,137.4775
2016-03-02,37.9203,40.3881,151.3595,95.6707,49.702,83.1594,82.21,36.8876,96.8801,88.39,52.1106,32.9701,80.0976,209.7354,54.41,42.6652,55.6692,9.1165,28.9104,282.2911,48.3604,34.9299,68.7838,37.4866,56.21,55.3868,68.51,73.3132,62.1776,63.033,151.59,18.7989,2.32,46.8817,142.9262,135.69299999999998,88.9436,580.21,66.7,86.07,128.1209,94.1777,35.1016,39.3669,41.5827,124.2036,53.672,,74.036,20.9301,66.0963,31.3965,162.1811,128.1608,63.836000000000006,64.6963,54.3677,780.89,110.8889,12.8115,38.5588,30.936,30.0939,144.2051,32.0627,,,273.66,35.3845,1301.37,303.443,33.2261,59.9468,54.4785,17.37,33.3763,109.5331,40.1075,30.9631,76.389,63.6446,111.0312,60.9319,26.43,48.294,78.5552,44.2921,22.17,58.2641,104.73,51.3,31.2079,19.6148,43.6647,67.0742,181.88,140.3902,59.1787,62.5983,116.5622,33.8746,28.0817,85.5196,525.69,91.7634,36.0718,29.595,16.797,65.22,21.5685,143.29399999999998,34.2914,142.0036,26.9727,56.3885,57.84,19.755,70.43,24.36,23.4155,83.1032,23.394000000000002,56.70399999999999,58.7637,91.523,77.4582,96.74,61.4002,45.7802,76.6174,45.4751,71.8539,64.0537,27.0325,67.2733,92.6324,26.78,26.0,48.84,74.06,78.77,47.4805,19.0057,59.1187,76.2697,64.6768,68.18,20.877,,,66.09,23.72,101.0558,63.1368,103.4824,60.8202,88.6162,62.385,45.896,65.5821,285.6118,60.7804,49.7316,199.5503,24.8413,52.2579,64.0159,,88.29,29.3259,44.2692,103.7688,77.0917,11.0951,73.7731,42.7117,109.95,49.6643,8.8474,138.3429
